Timestamp,Code,County,DEM,REP,NPA,OTHER,IND,Total,DEM %,REP %,NPA/Other %,Note
2026-08-06 08:16:10,PUT,Putnam,466,559,91,5,10,1131,0.4120247568523431,0.4942528735632184,0.09372236958443855,First entry / reopened
2026-08-06 08:16:10,SAN,Santa Rosa,696,1059,206,5,32,1998,0.3483483483483483,0.53003003003003,0.12162162162162163,First entry / reopened
2026-08-06 08:16:10,SAR,Sarasota,13454,11409,4278,58,510,29709,0.4528594028745498,0.384025042916288,0.1631155542091622,First entry / reopened
2026-08-06 08:16:10,SEM,Seminole,4167,3708,1545,30,180,9630,0.4327102803738318,0.3850467289719626,0.1822429906542056,First entry / reopened
2026-08-06 08:16:10,STJ,St. Johns,2407,1962,503,7,64,4943,0.4869512441836941,0.39692494436576975,0.11612381145053612,First entry / reopened
2026-08-06 08:16:10,STL,St. Lucie,4437,3617,1523,26,207,9810,0.4522935779816514,0.3687054026503568,0.17900101936799184,First entry / reopened
2026-08-06 08:16:10,SUM,Sumter,3664,4915,1276,20,145,10020,0.3656686626746507,0.49051896207584833,0.143812375249501,First entry / reopened
2026-08-06 08:16:10,SUW,Suwannee,203,416,21,1,4,645,0.3147286821705426,0.6449612403100775,0.040310077519379844,First entry / reopened
2026-08-06 08:16:10,TAY,Taylor,71,130,1,0,2,204,0.3480392156862745,0.6372549019607843,0.014705882352941176,First entry / reopened
2026-08-06 08:16:10,UNI,Union,25,42,2,2,1,72,0.3472222222222222,0.5833333333333334,0.06944444444444445,First entry / reopened
2026-08-06 08:16:10,VOL,Volusia,9087,9974,4318,75,523,23977,0.3789881970221462,0.4159819827334529,0.2050298202444009,First entry / reopened
2026-08-06 08:16:10,WAK,Wakulla,187,281,47,0,10,525,0.35619047619047617,0.5352380952380953,0.10857142857142857,First entry / reopened
2026-08-06 08:16:10,WAL,Walton,425,927,112,6,25,1495,0.2842809364548495,0.620066889632107,0.09565217391304348,First entry / reopened
2026-08-06 08:16:10,WAS,Washington,106,233,11,2,4,356,0.29775280898876405,0.6544943820224719,0.047752808988764044,First entry / reopened
2026-08-06 09:27:10,BAY,Bay,1226,2304,488,13,54,4085,0.30012239902080784,0.564014687882497,0.13586291309669524,
2026-08-06 09:27:10,BRE,Brevard,8153,8563,3000,57,367,20140,0.4048162859980139,0.42517378351539226,0.17000993048659385,
2026-08-06 09:27:10,CHA,Charlotte,4096,5705,1880,44,278,12003,0.3412480213280013,0.47529784220611515,0.18345413646588352,
2026-08-06 09:27:10,CLL,Collier,4499,9585,2166,29,259,16538,0.2720401499576732,0.5795743137017777,0.14838553634054905,
2026-08-06 09:27:10,DES,DeSoto,170,216,0,0,0,386,0.44041450777202074,0.5595854922279793,0.0,
2026-08-06 09:27:10,DIX,Dixie,99,290,30,0,2,421,0.23515439429928742,0.6888361045130641,0.07600950118764846,
2026-08-06 09:27:10,ESC,Escambia,3386,3732,1127,22,151,8418,0.4022333095747208,0.44333570919458304,0.15443098123069612,
2026-08-06 09:27:10,GAD,Gadsden,750,160,33,1,1,945,0.7936507936507936,0.1693121693121693,0.037037037037037035,
2026-08-06 09:27:10,GUL,Gulf,87,204,6,1,4,302,0.28807947019867547,0.6754966887417219,0.03642384105960265,
2026-08-06 09:27:10,HER,Hernando,3214,3452,1125,27,113,7931,0.4052452401966965,0.4352540663220275,0.15950069348127602,
2026-08-06 09:27:10,HIL,Hillsborough,18669,15931,7097,138,714,42549,0.438764718324755,0.37441537991492163,0.1868199017603234,
2026-08-06 09:27:10,LEE,Lee,13978,21593,7114,114,760,43559,0.3208980922427053,0.49571845083679605,0.18338345692049862,
2026-08-06 09:27:10,LEO,Leon,5618,2652,1211,27,116,9624,0.5837489609310058,0.27556109725685785,0.14068994181213632,
2026-08-06 09:27:10,MRN,Marion,4795,4639,1402,31,216,11083,0.43264459081476137,0.418568979518181,0.14878642966705766,
2026-08-06 09:27:10,DAD,Miami-Dade,30681,21693,13504,100,896,66874,0.4587881687950474,0.3243861590453689,0.2168256721595837,
2026-08-06 09:27:10,MON,Monroe,1829,1730,533,12,65,4169,0.43871431998081073,0.41496761813384503,0.1463180618853442,
2026-08-06 09:27:10,OKA,Okaloosa,1013,1627,361,8,46,3055,0.3315875613747954,0.532569558101473,0.13584288052373159,
2026-08-06 09:27:10,SAN,Santa Rosa,696,1060,206,5,32,1999,0.34817408704352176,0.5302651325662832,0.12156078039019509,
2026-08-06 09:27:10,SEM,Seminole,4177,3712,1546,30,180,9645,0.4330741316744427,0.38486262312078795,0.1820632452047693,
2026-08-06 09:27:10,SUM,Sumter,3664,4916,1276,20,145,10021,0.36563217243788043,0.49056980341283307,0.1437980241492865,
2026-08-06 11:03:18,BRA,Bradford,101,157,13,0,1,272,0.3713235294117647,0.5772058823529411,0.051470588235294115,
2026-08-06 11:03:18,BRE,Brevard,8154,8563,3000,57,367,20141,0.40484583685020603,0.42515267365076215,0.17000148949903182,
2026-08-06 11:03:18,CHA,Charlotte,4098,5705,1880,44,278,12005,0.34135776759683467,0.4752186588921283,0.18342357351103708,
2026-08-06 11:03:18,CLA,Clay,1551,2518,557,14,62,4702,0.3298596341982135,0.5355168013611229,0.13462356444066353,
2026-08-06 11:03:18,CLL,Collier,4941,10500,2340,31,272,18084,0.2732249502322495,0.5806237558062376,0.14615129396151294,
2026-08-06 11:03:18,DUV,Duval,5408,3567,1315,31,134,10455,0.5172644667623146,0.3411764705882353,0.14155906264945003,
2026-08-06 11:03:18,ESC,Escambia,3596,4021,1178,23,157,8975,0.4006685236768802,0.4480222841225627,0.1513091922005571,
2026-08-06 11:03:18,FRA,Franklin,116,149,41,3,13,322,0.36024844720496896,0.46273291925465837,0.17701863354037267,
2026-08-06 11:03:18,GAD,Gadsden,751,160,33,1,1,946,0.7938689217758985,0.16913319238900634,0.03699788583509514,
2026-08-06 11:03:18,GIL,Gilchrist,124,299,38,1,4,466,0.26609442060085836,0.6416309012875536,0.09227467811158799,
2026-08-06 11:03:18,GUL,Gulf,88,204,6,1,4,303,0.29042904290429045,0.6732673267326733,0.036303630363036306,
2026-08-06 11:03:18,HAM,Hamilton,112,165,7,0,1,285,0.3929824561403509,0.5789473684210527,0.028070175438596492,
2026-08-06 11:03:18,HER,Hernando,3259,3478,1138,27,114,8016,0.406561876247505,0.4338822355289421,0.1595558882235529,
2026-08-06 11:03:18,HIL,Hillsborough,19686,16632,7370,143,737,44568,0.44170705438879915,0.37318255250403876,0.1851103931071621,
2026-08-06 11:03:18,HOL,Holmes,67,153,9,0,0,229,0.2925764192139738,0.6681222707423581,0.039301310043668124,
2026-08-06 11:03:18,LAK,Lake,4608,4637,1798,18,176,11237,0.41007386313072886,0.41265462312004986,0.17727151374922132,
2026-08-06 11:03:18,LEE,Lee,14384,22317,7328,117,778,44924,0.3201852016739382,0.4967723265960288,0.18304247173003294,
2026-08-06 11:03:18,LEO,Leon,5623,2652,1211,27,116,9629,0.5839651054107384,0.27541800810052963,0.14061688648873197,
2026-08-06 11:03:18,MAD,Madison,158,115,15,0,1,289,0.5467128027681661,0.39792387543252594,0.05536332179930796,
2026-08-06 11:03:18,DAD,Miami-Dade,32394,22431,14031,101,929,69886,0.4635263142832613,0.3209655725037919,0.2155081132129468,
2026-08-06 11:03:18,MON,Monroe,1830,1733,533,12,65,4173,0.43853342918763477,0.4152887610831536,0.1461778097292116,
2026-08-06 11:03:18,ORA,Orange,12874,7682,4464,96,438,25554,0.5037958832276748,0.3006182985051264,0.19558581826719887,
2026-08-06 11:03:18,PAS,Pasco,6515,5582,2417,44,267,14825,0.43946037099494095,0.37652613827993253,0.1840134907251265,
2026-08-06 11:03:18,PUT,Putnam,471,563,92,5,10,1141,0.4127957931638913,0.4934268185801928,0.09377738825591586,
2026-08-06 11:03:18,SAN,Santa Rosa,708,1080,209,5,32,2034,0.3480825958702065,0.5309734513274337,0.12094395280235988,
2026-08-06 11:03:18,SAR,Sarasota,13631,11558,4301,59,516,30065,0.4533843339431232,0.38443372692499583,0.16218193913188092,
2026-08-06 11:03:18,SEM,Seminole,4179,3713,1546,30,180,9648,0.4331467661691542,0.38484660033167495,0.18200663349917082,
2026-08-06 11:03:18,SUM,Sumter,3738,5074,1298,21,146,10277,0.36372482241899384,0.49372384937238495,0.14255132820862118,
2026-08-06 11:03:18,SUW,Suwannee,219,446,22,1,4,692,0.31647398843930635,0.6445086705202312,0.03901734104046243,
2026-08-06 11:03:18,VOL,Volusia,9193,10105,4351,75,527,24251,0.37907715145767185,0.4166838480887386,0.20423900045358953,
2026-08-06 11:37:52,BAY,Bay,1199,2268,487,13,53,4020,0.29825870646766167,0.564179104477612,0.13756218905472636,
2026-08-06 11:37:52,BRA,Bradford,97,145,11,0,1,254,0.38188976377952755,0.5708661417322834,0.047244094488188976,
2026-08-06 11:37:52,BRE,Brevard,7988,8466,2976,57,365,19852,0.4023775941970582,0.426455772718114,0.1711666330848277,
2026-08-06 11:37:52,CHA,Charlotte,3945,5504,1811,44,271,11575,0.3408207343412527,0.47550755939524836,0.1836717062634989,
2026-08-06 11:37:52,CLA,Clay,1551,2518,556,14,62,4701,0.3299298021697511,0.5356307168687513,0.13443948096149755,
2026-08-06 11:37:52,CLL,Collier,4499,9552,2166,29,259,16505,0.27258406543471675,0.5787337170554377,0.1486822175098455,
2026-08-06 11:37:52,DES,DeSoto,169,216,0,0,0,385,0.43896103896103894,0.561038961038961,0.0,
2026-08-06 11:37:52,DIX,Dixie,94,261,30,0,2,387,0.24289405684754523,0.6744186046511628,0.082687338501292,
2026-08-06 11:37:52,DUV,Duval,5405,3567,1313,31,134,10450,0.5172248803827751,0.3413397129186603,0.14143540669856458,
2026-08-06 11:37:52,ESC,Escambia,3295,3617,1103,20,149,8184,0.4026148582600195,0.44195992179863147,0.15542521994134897,
2026-08-06 11:37:52,FRA,Franklin,107,139,37,3,13,299,0.35785953177257523,0.46488294314381273,0.17725752508361203,
2026-08-06 11:37:52,GAD,Gadsden,746,160,33,1,1,941,0.7927736450584485,0.17003188097768332,0.03719447396386823,
2026-08-06 11:37:52,GIL,Gilchrist,108,283,36,1,4,432,0.25,0.6550925925925926,0.09490740740740741,
2026-08-06 11:37:52,GUL,Gulf,83,184,6,1,4,278,0.29856115107913667,0.6618705035971223,0.039568345323741004,
2026-08-06 11:37:52,HAM,Hamilton,103,158,5,0,1,267,0.3857677902621723,0.5917602996254682,0.02247191011235955,
2026-08-06 11:37:52,HER,Hernando,3214,3450,1123,27,113,7927,0.4054497287750725,0.43522139523148734,0.15932887599344014,
2026-08-06 11:37:52,HIL,Hillsborough,18666,15931,7097,138,714,42546,0.43872514454942885,0.3744417806609317,0.18683307478963945,
2026-08-06 11:37:52,HOL,Holmes,65,138,9,0,0,212,0.30660377358490565,0.6509433962264151,0.04245283018867924,
2026-08-06 11:37:52,LAK,Lake,4583,4571,1791,18,174,11137,0.4115111789530394,0.41043368950345693,0.17805513154350364,
2026-08-06 11:37:52,LEE,Lee,13880,21364,7063,113,750,43170,0.32151957377808665,0.49488070419272645,0.18359972202918692,
2026-08-06 11:37:52,LEO,Leon,5616,2652,1211,27,116,9622,0.5836624402411141,0.2756183745583039,0.140719185200582,
2026-08-06 11:37:52,MAD,Madison,158,111,15,0,1,285,0.5543859649122806,0.3894736842105263,0.056140350877192984,
2026-08-06 11:37:52,MRN,Marion,4792,4635,1399,31,216,11073,0.4327643818296758,0.4185857491194798,0.1486498690508444,
2026-08-06 11:37:52,DAD,Miami-Dade,30679,21377,13504,100,896,66556,0.46095017729430854,0.3211881723661278,0.21786165033956367,
2026-08-06 11:37:52,MON,Monroe,1825,1729,533,12,65,4164,0.4382804995196926,0.41522574447646493,0.14649375600384246,
2026-08-06 11:37:52,OKA,Okaloosa,1007,1602,357,8,45,3019,0.333554157005631,0.5306392845313017,0.13580655846306725,
2026-08-06 11:37:52,ORA,Orange,12870,7681,4463,96,438,25548,0.5037576326914044,0.30064975731955534,0.19559260998904024,
2026-08-06 11:37:52,PAS,Pasco,6498,5575,2415,44,267,14799,0.4390837218730995,0.37671464288127576,0.18420163524562472,
2026-08-06 11:37:52,PUT,Putnam,466,559,91,5,10,1131,0.4120247568523431,0.4942528735632184,0.09372236958443855,
2026-08-06 11:37:52,SAN,Santa Rosa,696,1059,206,5,32,1998,0.3483483483483483,0.53003003003003,0.12162162162162163,
2026-08-06 11:37:52,SAR,Sarasota,13454,11409,4278,58,510,29709,0.4528594028745498,0.384025042916288,0.1631155542091622,
2026-08-06 11:37:52,SEM,Seminole,4166,3707,1545,30,180,9628,0.43269630245118407,0.38502285002077274,0.18228084752804322,
2026-08-06 11:37:52,SUM,Sumter,3663,4915,1276,20,145,10019,0.3656053498353129,0.49056792095019464,0.14382672921449247,
2026-08-06 11:37:52,SUW,Suwannee,203,416,21,1,4,645,0.3147286821705426,0.6449612403100775,0.040310077519379844,
2026-08-06 11:37:52,VOL,Volusia,9087,9974,4318,75,523,23977,0.3789881970221462,0.4159819827334529,0.2050298202444009,
2026-08-06 12:20:32,ALA,Alachua,3781,1633,923,23,107,6467,0.5846605845059533,0.2525127570743776,0.1628266584196691,
2026-08-06 12:20:32,BAY,Bay,1226,2304,488,13,54,4085,0.30012239902080784,0.564014687882497,0.13586291309669524,
2026-08-06 12:20:32,BRA,Bradford,101,157,13,0,1,272,0.3713235294117647,0.5772058823529411,0.051470588235294115,
2026-08-06 12:20:32,BRE,Brevard,8888,8982,3206,63,388,21527,0.4128768523249872,0.4172434616992614,0.16987968597575137,
2026-08-06 12:20:32,CAL,Calhoun,87,167,9,0,0,263,0.33079847908745247,0.6349809885931559,0.034220532319391636,
2026-08-06 12:20:32,CHA,Charlotte,4099,5705,1880,44,278,12006,0.34141262701982344,0.4751790771281026,0.18340829585207397,
2026-08-06 12:20:32,CIT,Citrus,2752,4759,1388,32,198,9129,0.30145689560740496,0.5213057289955089,0.1772373753970862,
2026-08-06 12:20:32,CLA,Clay,1653,2665,577,14,63,4972,0.332461786001609,0.5360016090104586,0.13153660498793243,
2026-08-06 12:20:32,CLL,Collier,4949,10510,2340,31,272,18102,0.2733952049497293,0.5805988288586896,0.14600596619158104,
2026-08-06 12:20:32,DES,DeSoto,170,216,0,0,0,386,0.44041450777202074,0.5595854922279793,0.0,
2026-08-06 12:20:32,DIX,Dixie,99,290,30,0,2,421,0.23515439429928742,0.6888361045130641,0.07600950118764846,
